Time,Spillway,Saddle dam,South saddle dam,North saddle dam,Left Non Overflow,Right Non Overflow
0.0,5.023675096455122,0.0,0.0,0.0,0.0,0.0
0.16675931072818231,10.035685639357686,0.0,0.0,0.0,0.0,0.0
0.33351862145636463,15.036058712810378,0.0,0.0,0.0,0.0,0.0
0.500277932184547,20.024821337996194,0.0,0.0,0.0,0.0,0.0
0.6670372429127293,25.002000473481992,0.0,0.0,0.0,0.0,0.0
0.8337965536409115,29.967623015100433,0.0,0.0,0.0,0.0,0.0
1.000555864369094,34.92171579632101,0.0,0.0,0.0,0.0,0.0
1.1673151750972761,39.86430558828376,0.0,0.0,0.0,0.0,0.0
1.3340744858254585,44.79541909998478,0.0,0.0,0.0,0.0,0.0
1.500833796553641,49.71508297836051,0.0,0.0,0.0,0.0,0.0
1.667593107281823,54.62332380850705,0.0,0.0,0.0,0.0,0.0
1.8343524180100055,59.52016811378125,0.0,0.0,0.0,0.0,0.0
2.001111728738188,64.40564235598626,0.0,0.0,0.0,0.0,0.0
2.16787103946637,69.27977293543898,0.0,0.0,0.0,0.0,0.0
